form,lang,count,per_thousand,stopword
diuina,grc,1,0.07,no
diuite,grc,1,0.07,no
diuitias,grc,1,0.07,no
diuitie,grc,1,0.07,no
dius,grc,1,0.07,no
"diutinusthere is a breve (˘) mark over the ""i"" to mark its short quantity.",grc,1,0.07,no
"diutinusthere is a breve (˘) mark over the second ""i"" to mark its short quantity.",grc,1,0.07,no
diximus,grc,1,0.07,no
dixissent,grc,1,0.07,no
dnm¯dominum,grc,1,0.07,no
docti,grc,1,0.07,no
doctores,grc,1,0.07,no
doctoribus,grc,1,0.07,no
docuimus,grc,1,0.07,no
dodrans,grc,1,0.07,no
domicilium,grc,1,0.07,no
donariu2um,grc,1,0.07,no
donatus,grc,1,0.07,no
donec,grc,1,0.07,no
dori,grc,1,0.07,no
doris,grc,1,0.07,no
dos,grc,1,0.07,no
dotis,grc,1,0.07,no
dros,grc,1,0.07,no
ds¯deus,grc,1,0.07,no
du2um,grc,1,0.07,no
dualis,grc,1,0.07,no
duaru2um,grc,1,0.07,no
dubitatur,grc,1,0.07,no
dubiu2um,grc,1,0.07,no
duce,grc,1,0.07,no
ducenarius,grc,1,0.07,no
duceni,grc,1,0.07,no
ducenta,grc,1,0.07,no
ducentæ,grc,1,0.07,no
ducentenarius,grc,1,0.07,no
ducenteni,grc,1,0.07,no
ducentesimus,grc,1,0.07,no
ducenti,grc,1,0.07,no
ducenties,grc,1,0.07,no
ducesimus,grc,1,0.07,no
duco,grc,1,0.07,no
"ducthe source priscian, ars grammatica, k 2.130.1 has: ""ut prodûce prodûc"". i am not emending ursus' text because it also makes sense, both linguistically as with regard to the grammatical discussion.",grc,1,0.07,no
due,grc,1,0.07,no
dulcedo,grc,1,0.07,no
dulcis,grc,1,0.07,no
duo detriginta,grc,1,0.07,no
duo deuiginti,grc,1,0.07,no
duobus,grc,1,0.07,no
duodecies,grc,1,0.07,no
duodecim,grc,1,0.07,no
duodecimus,grc,1,0.07,no
duodeni,grc,1,0.07,no
duoru2um,grc,1,0.07,no
"duothe second hand wrote ""duas"", then erased ""s"" and corrected the ""a"" to ""o"".",grc,1,0.07,no
duplex,grc,1,0.07,no
duplicas,grc,1,0.07,no
duplice2em,grc,1,0.07,no
duplico,grc,1,0.07,no
duplu2um,grc,1,0.07,no
duri,grc,1,0.07,no
dussis,grc,1,0.07,no
duum uir,grc,1,0.07,no
dux,grc,1,0.07,no
dyoin,grc,1,0.07,no
eaci,grc,1,0.07,no
eacides,grc,1,0.07,no
ed,grc,1,0.07,no
edein,grc,1,0.07,no
effectus,grc,1,0.07,no
efferuntur,grc,1,0.07,no
efficiant¯tur,grc,1,0.07,no
efficit,grc,1,0.07,no
efficitur,grc,1,0.07,no
efficiuntur,grc,1,0.07,no
egens,grc,1,0.07,no
egent,grc,1,0.07,no
egeo,grc,1,0.07,no
ego,grc,1,0.07,no
eidein,grc,1,0.07,no
eisdem,grc,1,0.07,no
eithe,grc,1,0.07,no
"eithe source (priscian ars grammatica, k 2.74.17) has ""ai"" here, which would be more consistent with the following example of greek ἀχαιός. keil's apparatus says that ""ai"" is the reading of r, d and h, while ""ae"" is the reading of r, d and h (see http://www.unipa.it/paolo.monella/ursus/sigla.pdf for keil's sigla codicum).",grc,1,0.07,no
eiusde2em,grc,1,0.07,no
elinientoru2um,grc,1,0.07,no
ella,grc,1,0.07,no
ellipsin,grc,1,0.07,no
emax,grc,1,0.07,no
emilia2am,grc,1,0.07,no
emilii,grc,1,0.07,no
emis,grc,1,0.07,no
emo,grc,1,0.07,no
enea,grc,1,0.07,no
eneade,grc,1,0.07,no
eneas,grc,1,0.07,no
"eneasthere is a macron over ""ea"" (""eneas""), whose meaning i do not understand.",grc,1,0.07,no
enidæ,grc,1,0.07,no
enim,grc,1,0.07,no
ennosigeus,grc,1,0.07,no
eode2em,grc,1,0.07,no
eolici,grc,1,0.07,no
eosdem,grc,1,0.07,no
"eousa macron over the ""o"" marks its long quantity.",grc,1,0.07,no
epallilotita,grc,1,0.07,no
epicenon,grc,1,0.07,no
epimerizomena,grc,1,0.07,no
epirrema,grc,1,0.07,no
epulando,grc,1,0.07,no
epulo,grc,1,0.07,no
epulonis,grc,1,0.07,no
epyrotarum,grc,1,0.07,no
equantur,grc,1,0.07,no
equo,grc,1,0.07,no
"equosthis probably is meant as an alternative spelling for ""equus"".",grc,1,0.07,no
eqųquo,grc,1,0.07,no
equuleus,grc,1,0.07,no
"equuleuslewis-short's dictionary has both spelling: ""equuleus"" and ""eculeus"". the source here is priscian, ars grammatica, k 2.102.10. keil chooses the spelling ""eculeus"", of witness r, but reports that ""equuleus"" is the reading of manuscript l only, while witnesses gg have ""equleus"" with a ""u"" added after ""equ"" in marginal position. this might provide evidence on what text of priscian ursus read.",grc,1,0.07,no
erit,grc,1,0.07,no
"erousa macron over the ""o"" marks its long quantity.",grc,1,0.07,no
error,grc,1,0.07,no
"esthe source priscian, ars grammatica, k 2.103.4 has: ""monosyllaba in s desinentia"". so probably the scribe had the alphabeme ""s"" in mind. he normally used to write the grapheme ""s"" in these cases, but here he wrote the name of the alphabeme as it was pronounced aloud (ipa /es/), instead of the corresponding grapheme. this is why, at the linguistic layer, i am simply enconding ""s"". this is the second such case in the manuscript.",grc,1,0.07,no
"esthe source priscian, ars grammatica, k 2.95.7 has: ""assumunt genetiuo s et ""simus"" et faciunt superlatiuum"". so probably the scribe had the alphabeme ""s"" in mind. he normally wrote the grapheme ""s"" in these cases, but here he wrote the name of the alphabeme as it was pronounced aloud (ipa /es/), instead of the corresponding grapheme. this is why, at the linguistic layer, i am simply enconding ""s"".",grc,1,0.07,no
estimabant,grc,1,0.07,no
"estthe ink is faded here, however it is possible to see a sign above the ""e"". it might mark the fact that the sentence is interrogative.",grc,1,0.07,no
etas,grc,1,0.07,no
eteni2im,grc,1,0.07,no
etsi,grc,1,0.07,no
"etthis probably is the first case so far in the manuscript of conjunction ""et"" where the final ""t"" is not written with the one-trait allograph but with the complete two-traits allograph.",grc,1,0.07,no
eu2um,grc,1,0.07,no
"eu2umthe first hand had written ""eam"". a second hand added a ""u"" (pointy, ""v-shaped"" allograph) above the ""a"" and also a ""2"" abbreviation sign over that ""u"", thus correcting the word from ""eam"" to ""eum"". the reason of the scribe's correction is that, in this text, syllables are regularly feminine and alphabemes (in this case the ""i"" mentioned shortly before) are neuter.i could not wrap an 'add' element around 'choice' here, as the javascript script does not handle this situation just yet.",grc,1,0.07,no
euandri,grc,1,0.07,no
euandrius,grc,1,0.07,no
euasit,grc,1,0.07,no
"euboeain this case the diphthong ""oe"" (meant as transliteration of greek ""οι"") is written with two graphemes ""o"" and ""e"".",grc,1,0.07,no
eueniat,grc,1,0.07,no
"eueridesthere is a macron sign over the ""i"" to mark the vowel's long quantity.",grc,1,0.07,no
euidenter,grc,1,0.07,no
eundem,grc,1,0.07,no
euphonie,grc,1,0.07,no
euripi,grc,1,0.07,no
euripides,grc,1,0.07,no
euripo,grc,1,0.07,no
eusde2em,grc,1,0.07,no
examussi7im,grc,1,0.07,no
examussim,grc,1,0.07,no
excellet,grc,1,0.07,no
exercitus,grc,1,0.07,no
exeuntia,grc,1,0.07,no
exigit,grc,1,0.07,no
exilis,grc,1,0.07,no
existimata,grc,1,0.07,no
exitelos,grc,1,0.07,no
explanat,grc,1,0.07,no
exterius,grc,1,0.07,no
externus,grc,1,0.07,no
"exteroduring my review of the lemmatization, i'll mark that this is the ablative singular of exter, extera, exterum (lemma ""exter"" in perseus' lewis-short: http://www.perseus.tufts.edu/hopper/text?doc=perseus%3atext%3a1999.04.0059%3aentry%3dexter).",grc,1,0.07,no
extim;mus,grc,1,0.07,no
extimus,grc,1,0.07,no
extraneus,grc,1,0.07,no
extremo,grc,1,0.07,no
extremus,grc,1,0.07,no
"extremusthere is a macron sign over the second ""e"" (""extrēmus"") to mark the vowel's long quantity.",grc,1,0.07,no
"eyroeawhile in εὔβοια above the greek dypthong ""ευ"" was transliterated with latin ""eu"", it is here transliterated with latin ""ey"".",grc,1,0.07,no
fabrateria,grc,1,0.07,no
fabraternus,grc,1,0.07,no
facerent,grc,1,0.07,no
faci¯aciunt,grc,1,0.07,no
faciat,grc,1,0.07,no
faciei,grc,1,0.07,no
faciens,grc,1,0.07,no
facillimus,grc,1,0.07,no
facta,grc,1,0.07,no
factus,grc,1,0.07,no
"faginusthere is a breve (˘) mark over the ""i"" to mark its short quantity.",grc,1,0.07,no
febris,grc,1,0.07,no
fecerit,grc,1,0.07,no
fecisse,grc,1,0.07,no
fecit,grc,1,0.07,no
felicior,grc,1,0.07,no
fem¯eminino,grc,1,0.07,no
fem¯feminino,grc,1,0.07,no
fem¯femininum,grc,1,0.07,no
feminini,grc,1,0.07,no
femininis,grc,1,0.07,no
ferculum,grc,1,0.07,no
ferret,grc,1,0.07,no
ferreus,grc,1,0.07,no
ferri,grc,1,0.07,no
ferro,grc,1,0.07,no
fers,grc,1,0.07,no
fertilis,grc,1,0.07,no
ferueo,grc,1,0.07,no
feruidus,grc,1,0.07,no
fessus,grc,1,0.07,no
ficulnus,grc,1,0.07,no
fide,grc,1,0.07,no
fidei,grc,1,0.07,no
fidelior,grc,1,0.07,no
fidelissimus,grc,1,0.07,no
fidelitatis,grc,1,0.07,no
fidi,grc,1,0.07,no
fidicen,grc,1,0.07,no
fidus,grc,1,0.07,no
filamen,grc,1,0.07,no
filium,grc,1,0.07,no
filo,grc,1,0.07,no
fine,grc,1,0.07,no
finitos,grc,1,0.07,no
finitur,grc,1,0.07,no
fio,grc,1,0.07,no
fire,grc,1,0.07,no
firi,grc,1,0.07,no
firmantur,grc,1,0.07,no
firmores,grc,1,0.07,no
fiscina,grc,1,0.07,no
"fiscinathere is a breve (˘) mark over the second ""i"" to mark its short quantity.",grc,1,0.07,no
fisco,grc,1,0.07,no
"fiuntthe graphemes ""fi"" are not perfectly readable in the digital reproduction of the manuscript.",grc,1,0.07,no
fixu2um,grc,1,0.07,no
flamen,grc,1,0.07,no
flaminis,grc,1,0.07,no
flebilis,grc,1,0.07,no
"flebilisthere is a macron over ""plausīuilis"", ""sensīuilis"" and ""flēbilis"" to mark the vowel's long quantity.",grc,1,0.07,no
flebo,grc,1,0.07,no
flexus,grc,1,0.07,no
flos,grc,1,0.07,no
flosculus,grc,1,0.07,no
flucticulus,grc,1,0.07,no
fluctus,grc,1,0.07,no
flumen,grc,1,0.07,no
fontanus,grc,1,0.07,no
fonticulus,grc,1,0.07,no
fontis,grc,1,0.07,no
fordeo,grc,1,0.07,no
fordidus,grc,1,0.07,no
formari,grc,1,0.07,no
formaru2um,grc,1,0.07,no
formica,grc,1,0.07,no
formicinus,grc,1,0.07,no
formidas,grc,1,0.07,no
formidinis,grc,1,0.07,no
fortasse,grc,1,0.07,no
forte,grc,1,0.07,no
fortem,grc,1,0.07,no
fortes,grc,1,0.07,no
fortiore,grc,1,0.07,no
fortissima,grc,1,0.07,no
fortissimo,grc,1,0.07,no
fortissimu2um,grc,1,0.07,no
fortitudo,grc,1,0.07,no
fortius,grc,1,0.07,no
fragilitatis,grc,1,0.07,no
frater,grc,1,0.07,no
fraterculus,grc,1,0.07,no
fratrib;bus,grc,1,0.07,no
fratribus,grc,1,0.07,no
fratris,grc,1,0.07,no
fratruelis,grc,1,0.07,no
frequenter,grc,1,0.07,no
frum¯mentaria,grc,1,0.07,no
frumento,grc,1,0.07,no
fuerat,grc,1,0.07,no
fuerunt,grc,1,0.07,no
fungatur,grc,1,0.07,no
furax,grc,1,0.07,no
furunculus,grc,1,0.07,no
fuscina,grc,1,0.07,no
"fuscinathere is a breve (˘) mark over the ""i"" to mark its short quantity.",grc,1,0.07,no
fusco,grc,1,0.07,no
futuris,grc,1,0.07,no
gallina,grc,1,0.07,no
gallinacius,grc,1,0.07,no
gemellu2um,grc,1,0.07,no
geminantur,grc,1,0.07,no
geminare,grc,1,0.07,no
geminatu2um,grc,1,0.07,no
geminauit,grc,1,0.07,no
geminu2um,grc,1,0.07,no
geminus,grc,1,0.07,no
gen¯genus,grc,1,0.07,no
generalem,grc,1,0.07,no
generalia,grc,1,0.07,no
generalitate,grc,1,0.07,no
generaliter,grc,1,0.07,no
genetiuo,grc,1,0.07,no
"genetiuu2umthe first hand had written ""genetiuo"". a scribe then corrected the text by overwriting a ""u"" with abbreviation mark ""2"" above the final ""-o"".",grc,1,0.07,no
geni¯enitiui,grc,1,0.07,no
"gentilethe initial ""g"" is written in black ink. it is apparent here that the first hand (writing in brown ink) had written this ""g"" with its regular shape and size, and the second hand (writing in black ink) derased the original ""g"" and wrote it over the rasura with a larger grapheme in uncial script. all initial graphemes of words denoting a ""species"" of appellatiuum nomen in lines 31-35 are in black ink. some of them are clearly written in rasura.",grc,1,0.07,no
gentilib;bus,grc,1,0.07,no
gigantu2um,grc,1,0.07,no
gladiolus,grc,1,0.07,no
gna,grc,1,0.07,no
gnum,grc,1,0.07,no
gnus,grc,1,0.07,no
gra2ammatica,grc,1,0.07,no
gra2ammaticus,grc,1,0.07,no
gracillim;mus,grc,1,0.07,no
gradiuus,grc,1,0.07,no
graioru2um,grc,1,0.07,no
"grammaticein this case the diphthong ""ae"" seems to be written with grapheme ""e"", not with grapheme ""e caudatum"", however the writing is too little legible to ascertain this. the use of ""e caudatum"" alternates with that of ""e"" in the whole text.",grc,1,0.07,no
grandes,grc,1,0.07,no
grandius,grc,1,0.07,no
grandiuscule,grc,1,0.07,no
grauatur,grc,1,0.07,no
graui,grc,1,0.07,no
greca2am,grc,1,0.07,no
grecia,grc,1,0.07,no
greculus,grc,1,0.07,no
gurgite,grc,1,0.07,no
gyneceu2um,grc,1,0.07,no
hab¯abeat,grc,1,0.07,no
hab¯bent,grc,1,0.07,no
"hab¯bentthe macron is a horizontal trait crossing the ascending trait of the ""b"" grapheme.",grc,1,0.07,no
"hab¯bentthe source of this passage (priscian, ars grammatica, k 2.69.27, has ""et si promitiua illa habuerint i paenultimam"", but i think that the expansion of this abbreviation should simply be ""habent"".",grc,1,0.07,no
"hab¯betthis is the first time that i find this abbreviation. it might also be interpreted as a brevigraph, composed of a ""b"" grapheme with a long horizontal trait crossing the vertical line.",grc,1,0.07,no
habens,grc,1,0.07,no
habentibus,grc,1,0.07,no
habitat,grc,1,0.07,no
habitu,grc,1,0.07,no
"habuitas the verb ""habuit"" is singular, its intended subject must be ""ultima (scil. syllaba)"": ""eundem accentum (scil. subject 'uerba deriuatiua' from line 9v.b.27) seruant in ultimā (scil. syllabā), quem (scil. subj. 'ultima syllaba') prius habuit"".",grc,1,0.07,no
"haein this case the diphthong is written with two graphemes ""ae"".",grc,1,0.07,no
hæmonis,grc,1,0.07,no
hanc,grc,1,0.07,no
harundo,grc,1,0.07,no
"hectoreusthere is a macron over the ""o"" to mark the vowel's long quantity.",grc,1,0.07,no
herba2am,grc,1,0.07,no
herbæ,grc,1,0.07,no
herbosus,grc,1,0.07,no
"herculinusthere is a macron sign over the ""i"" to mark the vowel's long quantity.",grc,1,0.07,no
herculis,grc,1,0.07,no
heri,grc,1,0.07,no
hesternus,grc,1,0.07,no
hiatus,grc,1,0.07,no
hibernus,grc,1,0.07,no
hieme,grc,1,0.07,no
hirudo,grc,1,0.07,no
hirundo,grc,1,0.07,no
hispaniensis,grc,1,0.07,no
hispanis,grc,1,0.07,no
hodie,grc,1,0.07,no
hodiernus,grc,1,0.07,no
homine,grc,1,0.07,no
homine2em,grc,1,0.07,no
hominis,grc,1,0.07,no
hominum,grc,1,0.07,no
honestas,grc,1,0.07,no
honestus,grc,1,0.07,no
honoris,grc,1,0.07,no
honorus,grc,1,0.07,no
honustus,grc,1,0.07,no
horatius,grc,1,0.07,no
horno,grc,1,0.07,no
"hornotinusthere is a breve (˘) mark over the ""i"" to mark its short quantity.",grc,1,0.07,no
hostilis,grc,1,0.07,no
huius modi,grc,1,0.07,no
humana,grc,1,0.07,no
humanæ,grc,1,0.07,no
humillimus,grc,1,0.07,no
humo,grc,1,0.07,no
humus,grc,1,0.07,no
"hylaeusin this case the diphthong ""ae"" is written with two graphemes ""a"" and ""e"".",grc,1,0.07,no
hyle,grc,1,0.07,no
hyppotades,grc,1,0.07,no
hyppotes,grc,1,0.07,no
i·a,grc,1,0.07,no
"i·athough there is a middle dot between ""i"" and ""a"", the morpheme that the author meant was ""ia"" as a whole (compare the source, priscian ars grammatica, k 2.81.15: ""in 'ia' desinentia n antecedente"", and compare the following examples).",grc,1,0.07,no
"i·athough there is a middle dot between ""i"" and ""a"", the morpheme that the author meant was ""ia"" as a whole.",grc,1,0.07,no
"i·ethough the manuscript has a middle dot between ""i"" and ""e"", the whole morpheme ""ie"" is meant.",grc,1,0.07,no
i·o,grc,1,0.07,no
"i·othough there is a middle dot between the two graphemes, the scribe meant them to represent one morpheme.",grc,1,0.07,no
"i·umthough there is a middle dot between ""i"" and ""um"", the morpheme that the author meant was ""ium"" as a whole (compare the source, priscian ars grammatica, k 2.79.2: ""et in ium propria"").",grc,1,0.07,no
"i·usthough the manuscript has a punctuation sign between ""i"" and ""us"", the morpheme meant is ""ius"" as a whole. the source (priscianus, ars grammatica, k 2.71.13) also has ""ius"".",grc,1,0.07,no
"i·usthough there is a middle dot between ""i"" and ""us"", the morpheme that the author meant was ""ius"" as a whole (compare the source, priscian ars grammatica, k 2.80.19: ""sin autem in ""er"" desinentia tertiae sint declinationis uel in ""ius"" facientia genetiuum"").",grc,1,0.07,no
ia,grc,1,0.07,no
ia2am,grc,1,0.07,no
iadis,grc,1,0.07,no
iam,grc,1,0.07,no
ibant,grc,1,0.07,no
icius,grc,1,0.07,no
id;dem,grc,1,0.07,no
idest,grc,1,0.07,no
ido¯eoi am not sure of the meaning of the final macron abbreviation mark.,grc,1,0.07,no
idq;que,grc,1,0.07,no
igitur,grc,1,0.07,no
ignis,grc,1,0.07,no
ignobili,grc,1,0.07,no
ii,grc,1,0.07,no
"ii think that this grapheme here means the letter ""i"" as part of the variant form ""aenidae"", rather than as number ""i"" as in ""in book i"". the variant form ""aenidae"" is found later in the source: it is not found in priscian, ars grammatica, k 2.64.10 - 2.65.6 but in k 2.66.2-3.",grc,1,0.07,no
ile,grc,1,0.07,no
iliades,grc,1,0.07,no
iliæ,grc,1,0.07,no
illic,grc,1,0.07,no
illice,grc,1,0.07,no
illuuies,grc,1,0.07,no
imbre,grc,1,0.07,no
imitatione2em,grc,1,0.07,no
imo,grc,1,0.07,no
imp¯precamur,grc,1,0.07,no
imperatiua,grc,1,0.07,no
imperator,grc,1,0.07,no
implet,grc,1,0.07,no
imponitur,grc,1,0.07,no
imþperatiua,grc,1,0.07,no
incorporali,grc,1,0.07,no
incorporalia,grc,1,0.07,no
incorporalis,grc,1,0.07,no
incorporaliu2um,grc,1,0.07,no
indeclinabile,grc,1,0.07,no
indicat,grc,1,0.07,no
indiget,grc,1,0.07,no
indiuiduis,grc,1,0.07,no
indoctus,grc,1,0.07,no
indubitanter,grc,1,0.07,no
induco,grc,1,0.07,no
inequalia,grc,1,0.07,no
iners,grc,1,0.07,no
inerti,grc,1,0.07,no
inertior,grc,1,0.07,no
inertius,grc,1,0.07,no
inferi,grc,1,0.07,no
inferioris,grc,1,0.07,no
infero,grc,1,0.07,no
inferoru2um,grc,1,0.07,no
inferus,grc,1,0.07,no
infimus,grc,1,0.07,no
"infimusthere is a breve (˘) mark over the second ""i"" to mark its short quantity.",grc,1,0.07,no
infinitæ,grc,1,0.07,no
infinitas,grc,1,0.07,no
"infiniti""from the future (tenses) of the infinite (mood). an emendation of ""infiniti"" to ""infinitis"" (modifyring ""futuris"") might be possible, but is not necessary, if one interprets ""infiniti"" as genitive.",grc,1,0.07,no
infinitos,grc,1,0.07,no
inimici,grc,1,0.07,no
inimicitia,grc,1,0.07,no
inimicus,grc,1,0.07,no
initiu2um,grc,1,0.07,no
iniustus,grc,1,0.07,no
inluo,grc,1,0.07,no
innumeros,grc,1,0.07,no
inposita,grc,1,0.07,no
insignis,grc,1,0.07,no
integras,grc,1,0.07,no
integri,grc,1,0.07,no
integris,grc,1,0.07,no
integrum,grc,1,0.07,no
intellegendo,grc,1,0.07,no
intellego,grc,1,0.07,no
intelligitur,grc,1,0.07,no
"intercapedothere is a macron sign over the second ""e"" (""intercapēdo"") to mark the vowel's long quantity.",grc,1,0.07,no
intercapio,grc,1,0.07,no
intercapis,grc,1,0.07,no
intercedat,grc,1,0.07,no
intercurro,grc,1,0.07,no
interiectione,grc,1,0.07,no
interiectione2em,grc,1,0.07,no
interimit,grc,1,0.07,no
interius,grc,1,0.07,no
internecio,grc,1,0.07,no
internecti,grc,1,0.07,no
internectus,grc,1,0.07,no
interponatur,grc,1,0.07,no
interponitur,grc,1,0.07,no
interposita,grc,1,0.07,no
interpositu2um,grc,1,0.07,no
interrogatione,grc,1,0.07,no
interrogatiuæ,grc,1,0.07,no
intolerabilis,grc,1,0.07,no
inueniri,grc,1,0.07,no
"inueniturover the second ""i"" there is a ^ sign (""inuenîtur""), whose meaning i do not understand.",grc,1,0.07,no
inueniunt¯tur,grc,1,0.07,no
inueniunt2tur,grc,1,0.07,no
inuicem,grc,1,0.07,no
ionico,grc,1,0.07,no
ionio,grc,1,0.07,no
ior,grc,1,0.07,no
ipsa2am,grc,1,0.07,no
ipse,grc,1,0.07,no
ipsis,grc,1,0.07,no
ipsissimus,grc,1,0.07,no
ipsius,grc,1,0.07,no
isidoru2um,grc,1,0.07,no
istæ,grc,1,0.07,no
istic,grc,1,0.07,no
istice,grc,1,0.07,no
"istothe final ""o"" comes from the deletion of a previous ""e"".",grc,1,0.07,no
istud,grc,1,0.07,no
italiacus,grc,1,0.07,no
italicus,grc,1,0.07,no
"italicusthere is a macron over the ""t"" both in ""italus"" and ""italicus"", but i do not understand their meaning.",grc,1,0.07,no
"italicusthere is a macron sign over the ""i"", meaning that the sound is short.",grc,1,0.07,no
italus,grc,1,0.07,no
iteru2um,grc,1,0.07,no
ithace,grc,1,0.07,no
ithacus,grc,1,0.07,no
iugurtha,grc,1,0.07,no
iugurthinus,grc,1,0.07,no
iulo,grc,1,0.07,no
iulus,grc,1,0.07,no
iumento,grc,1,0.07,no
iuncto,grc,1,0.07,no
iunctu2um,grc,1,0.07,no
iungantur,grc,1,0.07,no
iungatur,grc,1,0.07,no
iungentes,grc,1,0.07,no
iungit,grc,1,0.07,no
iunior,grc,1,0.07,no
iuppiter,grc,1,0.07,no
iustissimus,grc,1,0.07,no
iuuenalis,grc,1,0.07,no
iuuenilis,grc,1,0.07,no
iuuenior,grc,1,0.07,no
l¯uelunusual abbreviation.,grc,1,0.07,no
labat,grc,1,0.07,no
lacunar,grc,1,0.07,no
"lacunarthere is a macron over the ""u"" to mark the vowel's long quantity (""lacūnar"").",grc,1,0.07,no
"lagidesthere is a macron sign over the ""i"" to mark the vowel's long quantity.",grc,1,0.07,no
langia,grc,1,0.07,no
lapidis,grc,1,0.07,no
lapillus,grc,1,0.07,no
"laquearthere is a breve (˘) mark over the ""e"" (""laquĕar"") to mark its short quantity.",grc,1,0.07,no
laqueus,grc,1,0.07,no
larinas,grc,1,0.07,no
lassus,grc,1,0.07,no
lates,grc,1,0.07,no
latex,grc,1,0.07,no
latiaris,grc,1,0.07,no
laticis,grc,1,0.07,no
latii,grc,1,0.07,no
latina,grc,1,0.07,no
latina2am,grc,1,0.07,no
latinis,grc,1,0.07,no
latinitate,grc,1,0.07,no
latino,grc,1,0.07,no
latinu2um,grc,1,0.07,no
latiu2um,grc,1,0.07,no
latonæ,grc,1,0.07,no
laudandus,grc,1,0.07,no
laudem,grc,1,0.07,no
laurea,grc,1,0.07,no
laurens,grc,1,0.07,no
laurentis,grc,1,0.07,no
laureola,grc,1,0.07,no
laureu2um,grc,1,0.07,no
le,grc,1,0.07,no
lectio,grc,1,0.07,no
lectione,grc,1,0.07,no
lectus,grc,1,0.07,no
leena,grc,1,0.07,no
legatarius,grc,1,0.07,no
"legeit seems that something similar to ""ut lege"" was written in the same line, then was erased and a new ""ut lege"" was written in its place. also, there is a faded sign over the initial ""u"". this sign looks like the abbreviation that i am encoding with unicode character ""8"" and occurs again later in the same line (above the next ""ut"", i.e. the word with id w558).",grc,1,0.07,no
legens,grc,1,0.07,no
legionis,grc,1,0.07,no
legis,grc,1,0.07,no
lenimen,grc,1,0.07,no
lenio,grc,1,0.07,no
leno,grc,1,0.07,no
lens,grc,1,0.07,no
lenticula,grc,1,0.07,no
"lenulusplautus' text has ""lenulle"", but all priscian's manuscripts have ""lenulus"" (in the discussion) and ""lenule"" or other forms with one ""l"" before the final ""e"" (in the plautine quote, omitted by ursus, which is plautus, poenulus 470-471: ""ita ut occepi dicere, / lenulle, de illa pugna"").  ursus' source is priscian, ars grammatica, k 2.109.6 (discussion) and k 2.109.11 (plautine quote). keil prints ""lenullus"" in both loci, but in the apparatus for k 2.109.6 he notes that priscian's witnesses pbdhrglk have ""lenulus"", while in the apparatus for k 2.109.11 he writes ""lenule dhkg lenulae k laenulae r laenule r"" (see http://www.unipa.it/paolo.monella/ursus/sigla.pdf for keil's sigla codicum).  based on a search on the phi 5.3 corpus with diogenes 3.2.0, the word ""lenulus/lenullus"" is a hapax in classical latin, occurring only in the aforementioned plautine passage.perseus' lewis-short has lemma ""lenullus"" (http://www.perseus.tufts.edu), not ""lenulus"". i'll have to take this into account when i'll review the lemmatization.",grc,1,0.07,no
lenunculus,grc,1,0.07,no
leo,grc,1,0.07,no
lepusculus,grc,1,0.07,no
leti,grc,1,0.07,no
letitia,grc,1,0.07,no
"letoidesthe source (priscian, ars grammatica, k 2.63.12-13) has ""latoides, λητοῦς, id est latonae"". among the manuscript of priscian, only b and d have ""latoides"" (probably based on the doric spelling λᾱτοΐδας), while all the others have ""letoides"" (the aeolian spelling λητοΐδης). see http://www.unipa.it/paolo.monella/ursus/sigla.pdf for keil's sigla codicum.",grc,1,0.07,no
letois,grc,1,0.07,no
letus,grc,1,0.07,no
libella,grc,1,0.07,no
libertinus,grc,1,0.07,no
libertus,grc,1,0.07,no
libet,grc,1,0.07,no
libido,grc,1,0.07,no
libycus,grc,1,0.07,no
licentia,grc,1,0.07,no
"lico medidesthere is a macron sign over the ""i"" to mark the vowel's long quantity.",grc,1,0.07,no
ligamen,grc,1,0.07,no
ligas,grc,1,0.07,no
ligurianus,grc,1,0.07,no
ligurinus,grc,1,0.07,no
liguris,grc,1,0.07,no
ligus,grc,1,0.07,no
lingua,grc,1,0.07,no
linguæ,grc,1,0.07,no
litteræ,grc,1,0.07,no
litteras,grc,1,0.07,no
localibus,grc,1,0.07,no
locis,grc,1,0.07,no
locupleti,grc,1,0.07,no
locupletior,grc,1,0.07,no
locupletis,grc,1,0.07,no
locupletissimus,grc,1,0.07,no
locupletius,grc,1,0.07,no
locus,grc,1,0.07,no
"longu2umthe final grapheme below the abbreviation mark was an ""a"". then the same hand overwrote a correct ""u"" over the wrong ""a"".",grc,1,0.07,no
loquimur,grc,1,0.07,no
loricatus,grc,1,0.07,no
lu,grc,1,0.07,no
luceat,grc,1,0.07,no
luceria,grc,1,0.07,no
lucerinus,grc,1,0.07,no
lucerna,grc,1,0.07,no
lucis,grc,1,0.07,no
luciu2us,grc,1,0.07,no
lucru2um,grc,1,0.07,no
"ludibundusthe first ""u"" is a scribal correction (written above the line) for ""i"".a breve mark (˘) over the ""i"" (""ludĭbundus"") marks its short quantity.",grc,1,0.07,no
ludis,grc,1,0.07,no
ludo,grc,1,0.07,no
lues,grc,1,0.07,no
lumen,grc,1,0.07,no
lupercal,grc,1,0.07,no
lusus,grc,1,0.07,no
luxuriosus,grc,1,0.07,no
luþpercus,grc,1,0.07,no
"lxxuiiiithe glyph for the ""five"" sign here is pointy like modern ""v"", not rounded like that normally used for ""u"" in the manuscript.",grc,1,0.07,no
lycius,grc,1,0.07,no
